timestamp,model,dataset,notes,Return_MAE,Return_MSE,Return_RMSE
2026-03-16 22:14:27,LSTM_Baseline,nonlinear_gradual_drift_21,,0.0291572269039201,0.0012679830637947,0.0356087498207217
2026-03-16 22:14:47,LSTM_Baseline,nonlinear_gradual_drift_22,,0.0355553232137973,0.002007507041927,0.0448052122183013
2026-03-16 22:15:05,LSTM_Baseline,nonlinear_gradual_drift_23,,0.0274617638758527,0.0011998418594328,0.0346387335136953
2026-03-16 22:15:15,LSTM_Baseline,nonlinear_gradual_drift_24,,0.0338366206768977,0.0020035730292948,0.0447612894060798
2026-03-16 22:15:33,LSTM_Baseline,nonlinear_gradual_drift_25,,0.0566248108073873,0.004342056733885,0.0658942845312481
2026-03-16 22:15:52,LSTM_Baseline,nonlinear_gradual_drift_26,,0.0472991276430889,0.0032354182426261,0.0568807370084651
2026-03-16 22:16:10,LSTM_Baseline,nonlinear_gradual_drift_27,,0.0264910769841758,0.0011359951470504,0.0337045271002344
2026-03-16 22:16:29,LSTM_Baseline,nonlinear_gradual_drift_28,,0.0352689164090111,0.0019904462551177,0.0446144175700832
2026-03-16 22:16:50,LSTM_Baseline,nonlinear_gradual_drift_29,,0.0250556539333485,0.0009999303545154,0.0316216753907098
2026-03-16 22:17:06,LSTM_Baseline,nonlinear_gradual_drift_30,,0.0298271476747096,0.0014783620867851,0.038449474466956
2026-03-16 22:17:24,LSTM_Baseline,nonlinear_abrupt_drift_1,,0.219332389233752,0.0898989073575779,0.2998314649225094
2026-03-16 22:17:45,LSTM_Baseline,nonlinear_abrupt_drift_2,,0.0521840665730779,0.0040684695048317,0.0637845553784907
2026-03-16 22:18:09,LSTM_Baseline,nonlinear_abrupt_drift_3,,0.1303972826209494,0.0237736611236103,0.1541870977858081
2026-03-16 22:18:19,LSTM_Baseline,nonlinear_abrupt_drift_4,,0.0584874093115516,0.0055410642750738,0.0744383253107825
2026-03-16 22:18:23,LSTM_Baseline,nonlinear_abrupt_drift_5,,0.9516147045996912,1.3761742638885326,1.1731045409035517
